District Code ,School Code,School Name,Grade,Number Enrolled
0220,000,District Level Data,Grade 2,207
0220,000,District Level Data,Grade 3,205
0220,000,District Level Data,Grade 4,182
0220,000,District Level Data,Grade 5,193
0220,000,District Level Data,Grade 6,212
0220,000,District Level Data,Grade 7,177
0220,000,District Level Data,Grade 8,180
0220,000,District Level Data,Grade 9,164
0220,000,District Level Data,Grade 10,161
0220,000,District Level Data,Grade 11,138
0220,000,District Level Data,Grade 12,131
0220,000,District Level Data,Secondary Special Education,13
0220,000,District Level Data,Secondary GED,N/A
0220,000,District Level Data,Total Enrollment,2618
0220,002,CORINTH ELEMENTARY SCHOOL,Pre-Kindergarten,99
0220,002,CORINTH ELEMENTARY SCHOOL,Special Education Pre-K,*
0220,002,CORINTH ELEMENTARY SCHOOL,Kindergarten,240
0220,002,CORINTH ELEMENTARY SCHOOL,Special Education Kindergarten,*
0220,002,CORINTH ELEMENTARY SCHOOL,Elementary Special Education,22
0220,002,CORINTH ELEMENTARY SCHOOL,Grade 1,280
0220,002,CORINTH ELEMENTARY SCHOOL,Grade 2,207
0220,002,CORINTH ELEMENTARY SCHOOL,Grade 3,205
0220,002,CORINTH ELEMENTARY SCHOOL,Grade 4,182
0220,002,CORINTH ELEMENTARY SCHOOL,Grade 5,N/A
0220,002,CORINTH ELEMENTARY SCHOOL,Grade 6,N/A
0220,002,CORINTH ELEMENTARY SCHOOL,Grade 7,N/A
0220,002,CORINTH ELEMENTARY SCHOOL,Grade 8,N/A
0220,002,CORINTH ELEMENTARY SCHOOL,Grade 9,N/A
0220,002,CORINTH ELEMENTARY SCHOOL,Grade 10,N/A
0220,002,CORINTH ELEMENTARY SCHOOL,Grade 11,N/A
0220,002,CORINTH ELEMENTARY SCHOOL,Grade 12,N/A
0220,002,CORINTH ELEMENTARY SCHOOL,Secondary Special Education,N/A
0220,002,CORINTH ELEMENTARY SCHOOL,Secondary GED,N/A
0220,002,CORINTH ELEMENTARY SCHOOL,Total Enrollment,1235
0220,004,CORINTH HIGH SCHOOL,Pre-Kindergarten,N/A
0220,004,CORINTH HIGH SCHOOL,Special Education Pre-K,N/A
0220,004,CORINTH HIGH SCHOOL,Kindergarten,N/A
0220,004,CORINTH HIGH SCHOOL,Special Education Kindergarten,N/A
0220,004,CORINTH HIGH SCHOOL,Elementary Special Education,N/A
0220,004,CORINTH HIGH SCHOOL,Grade 1,N/A
0220,004,CORINTH HIGH SCHOOL,Grade 2,N/A
0220,004,CORINTH HIGH SCHOOL,Grade 3,N/A
0220,004,CORINTH HIGH SCHOOL,Grade 4,N/A
0220,004,CORINTH HIGH SCHOOL,Grade 5,N/A
0220,004,CORINTH HIGH SCHOOL,Grade 6,N/A
0220,004,CORINTH HIGH SCHOOL,Grade 7,N/A
0220,004,CORINTH HIGH SCHOOL,Grade 8,N/A
0220,004,CORINTH HIGH SCHOOL,Grade 9,164
0220,004,CORINTH HIGH SCHOOL,Grade 10,161
0220,004,CORINTH HIGH SCHOOL,Grade 11,138
0220,004,CORINTH HIGH SCHOOL,Grade 12,131
0220,004,CORINTH HIGH SCHOOL,Secondary Special Education,13
0220,004,CORINTH HIGH SCHOOL,Secondary GED,N/A
0220,004,CORINTH HIGH SCHOOL,Total Enrollment,607
0220,006,CORINTH MIDDLE SCHOOL,Pre-Kindergarten,N/A
0220,006,CORINTH MIDDLE SCHOOL,Special Education Pre-K,N/A
0220,006,CORINTH MIDDLE SCHOOL,Kindergarten,N/A
0220,006,CORINTH MIDDLE SCHOOL,Special Education Kindergarten,N/A
0220,006,CORINTH MIDDLE SCHOOL,Elementary Special Education,*
0220,006,CORINTH MIDDLE SCHOOL,Grade 1,N/A
0220,006,CORINTH MIDDLE SCHOOL,Grade 2,N/A
0220,006,CORINTH MIDDLE SCHOOL,Grade 3,N/A
0220,006,CORINTH MIDDLE SCHOOL,Grade 4,N/A
0220,006,CORINTH MIDDLE SCHOOL,Grade 5,193
0220,006,CORINTH MIDDLE SCHOOL,Grade 6,212
0220,006,CORINTH MIDDLE SCHOOL,Grade 7,177
0220,006,CORINTH MIDDLE SCHOOL,Grade 8,180
0220,006,CORINTH MIDDLE SCHOOL,Grade 9,N/A
0220,006,CORINTH MIDDLE SCHOOL,Grade 10,N/A
0220,006,CORINTH MIDDLE SCHOOL,Grade 11,N/A
0220,006,CORINTH MIDDLE SCHOOL,Grade 12,N/A
0220,006,CORINTH MIDDLE SCHOOL,Secondary Special Education,N/A
0220,006,CORINTH MIDDLE SCHOOL,Secondary GED,N/A
0220,006,CORINTH MIDDLE SCHOOL,Total Enrollment,*
0300,000,District Level Data,Pre-Kindergarten,*
0300,000,District Level Data,Special Education Pre-K,N/A
0300,000,District Level Data,Kindergarten,90
0300,000,District Level Data,Special Education Kindergarten,N/A
0300,000,District Level Data,Elementary Special Education,N/A
0300,000,District Level Data,Grade 1,132
0300,000,District Level Data,Grade 2,76
0300,000,District Level Data,Grade 3,92
0300,000,District Level Data,Grade 4,85
0300,000,District Level Data,Grade 5,82
0300,000,District Level Data,Grade 6,78
0300,000,District Level Data,Grade 7,80
0300,000,District Level Data,Grade 8,80
0300,000,District Level Data,Grade 9,64
0300,000,District Level Data,Grade 10,77
0300,000,District Level Data,Grade 11,50
0300,000,District Level Data,Grade 12,59
0300,000,District Level Data,Secondary Special Education,*
0300,000,District Level Data,Secondary GED,*
0300,000,District Level Data,Total Enrollment,1064
0300,008,AMITE COUNTY HIGH SCHOOL,Pre-Kindergarten,N/A
0300,008,AMITE COUNTY HIGH SCHOOL,Special Education Pre-K,N/A
0300,008,AMITE COUNTY HIGH SCHOOL,Kindergarten,N/A
0300,008,AMITE COUNTY HIGH SCHOOL,Special Education Kindergarten,N/A
0300,008,AMITE COUNTY HIGH SCHOOL,Elementary Special Education,N/A
0300,008,AMITE COUNTY HIGH SCHOOL,Grade 1,N/A
0300,008,AMITE COUNTY HIGH SCHOOL,Grade 2,N/A
0300,008,AMITE COUNTY HIGH SCHOOL,Grade 3,N/A
0300,008,AMITE COUNTY HIGH SCHOOL,Grade 4,N/A
0300,008,AMITE COUNTY HIGH SCHOOL,Grade 5,N/A
0300,008,AMITE COUNTY HIGH SCHOOL,Grade 6,N/A
0300,008,AMITE COUNTY HIGH SCHOOL,Grade 7,80
0300,008,AMITE COUNTY HIGH SCHOOL,Grade 8,80
0300,008,AMITE COUNTY HIGH SCHOOL,Grade 9,64
0300,008,AMITE COUNTY HIGH SCHOOL,Grade 10,77
0300,008,AMITE COUNTY HIGH SCHOOL,Grade 11,50
0300,008,AMITE COUNTY HIGH SCHOOL,Grade 12,59
0300,008,AMITE COUNTY HIGH SCHOOL,Secondary Special Education,*
0300,008,AMITE COUNTY HIGH SCHOOL,Secondary GED,*
0300,008,AMITE COUNTY HIGH SCHOOL,Total Enrollment,410
0300,014,AMITE COUNTY ELEMENTARY,Pre-Kindergarten,N/A
0300,014,AMITE COUNTY ELEMENTARY,Special Education Pre-K,N/A
0300,014,AMITE COUNTY ELEMENTARY,Kindergarten,90
0300,014,AMITE COUNTY ELEMENTARY,Special Education Kindergarten,N/A
0300,014,AMITE COUNTY ELEMENTARY,Elementary Special Education,N/A
0300,014,AMITE COUNTY ELEMENTARY,Grade 1,132
0300,014,AMITE COUNTY ELEMENTARY,Grade 2,76
0300,014,AMITE COUNTY ELEMENTARY,Grade 3,92
0300,014,AMITE COUNTY ELEMENTARY,Grade 4,85
0300,014,AMITE COUNTY ELEMENTARY,Grade 5,82
0300,014,AMITE COUNTY ELEMENTARY,Grade 6,78
0300,014,AMITE COUNTY ELEMENTARY,Grade 7,N/A
0300,014,AMITE COUNTY ELEMENTARY,Grade 8,N/A
0300,014,AMITE COUNTY ELEMENTARY,Grade 9,N/A
0300,014,AMITE COUNTY ELEMENTARY,Grade 10,N/A
0300,014,AMITE COUNTY ELEMENTARY,Grade 11,N/A
0300,014,AMITE COUNTY ELEMENTARY,Grade 12,N/A
0300,014,AMITE COUNTY ELEMENTARY,Secondary Special Education,N/A
0300,014,AMITE COUNTY ELEMENTARY,Secondary GED,N/A
0300,014,AMITE COUNTY ELEMENTARY,Total Enrollment,635
0400,000,District Level Data,Pre-Kindergarten,74
0400,000,District Level Data,Special Education Pre-K,*
0400,000,District Level Data,Kindergarten,95
0400,000,District Level Data,Special Education Kindergarten,N/A
0400,000,District Level Data,Elementary Special Education,*
0400,000,District Level Data,Grade 1,87
0400,000,District Level Data,Grade 2,85
0400,000,District Level Data,Grade 3,93
0400,000,District Level Data,Grade 4,77
0400,000,District Level Data,Grade 5,61
0400,000,District Level Data,Grade 6,91
0400,000,District Level Data,Grade 7,105
0400,000,District Level Data,Grade 8,79
0400,000,District Level Data,Grade 9,92
0400,000,District Level Data,Grade 10,67
0400,000,District Level Data,Grade 11,61
0400,000,District Level Data,Grade 12,50
0400,000,District Level Data,Secondary Special Education,*
0400,000,District Level Data,Secondary GED,*
0400,000,District Level Data,Total Enrollment,1131
0400,008,ETHEL ATTENDANCE CENTER,Pre-Kindergarten,N/A
0400,008,ETHEL ATTENDANCE CENTER,Special Education Pre-K,N/A
0400,008,ETHEL ATTENDANCE CENTER,Kindergarten,N/A
0400,008,ETHEL ATTENDANCE CENTER,Special Education Kindergarten,N/A
0400,008,ETHEL ATTENDANCE CENTER,Elementary Special Education,N/A
0400,008,ETHEL ATTENDANCE CENTER,Grade 1,N/A
0400,008,ETHEL ATTENDANCE CENTER,Grade 2,N/A
0400,008,ETHEL ATTENDANCE CENTER,Grade 3,N/A
0400,008,ETHEL ATTENDANCE CENTER,Grade 4,N/A
0400,008,ETHEL ATTENDANCE CENTER,Grade 5,N/A
0400,008,ETHEL ATTENDANCE CENTER,Grade 6,N/A
0400,008,ETHEL ATTENDANCE CENTER,Grade 7,64
0400,008,ETHEL ATTENDANCE CENTER,Grade 8,43
0400,008,ETHEL ATTENDANCE CENTER,Grade 9,58
0400,008,ETHEL ATTENDANCE CENTER,Grade 10,38
0400,008,ETHEL ATTENDANCE CENTER,Grade 11,34
0400,008,ETHEL ATTENDANCE CENTER,Grade 12,34
0400,008,ETHEL ATTENDANCE CENTER,Secondary Special Education,*
0400,008,ETHEL ATTENDANCE CENTER,Secondary GED,*
0400,008,ETHEL ATTENDANCE CENTER,Total Enrollment,271
0400,012,GREENLEE ATTENDANCE CENTER,Pre-Kindergarten,38
0400,012,GREENLEE ATTENDANCE CENTER,Special Education Pre-K,N/A
0400,012,GREENLEE ATTENDANCE CENTER,Kindergarten,51
0400,012,GREENLEE ATTENDANCE CENTER,Special Education Kindergarten,N/A
0400,012,GREENLEE ATTENDANCE CENTER,Elementary Special Education,*
0400,012,GREENLEE ATTENDANCE CENTER,Grade 1,44
0400,012,GREENLEE ATTENDANCE CENTER,Grade 2,54
0400,012,GREENLEE ATTENDANCE CENTER,Grade 3,49
0400,012,GREENLEE ATTENDANCE CENTER,Grade 4,44
0400,012,GREENLEE ATTENDANCE CENTER,Grade 5,31
0400,012,GREENLEE ATTENDANCE CENTER,Grade 6,51
0400,012,GREENLEE ATTENDANCE CENTER,Grade 7,N/A
0400,012,GREENLEE ATTENDANCE CENTER,Grade 8,N/A
0400,012,GREENLEE ATTENDANCE CENTER,Grade 9,N/A
0400,012,GREENLEE ATTENDANCE CENTER,Grade 10,N/A
0400,012,GREENLEE ATTENDANCE CENTER,Grade 11,N/A
0400,012,GREENLEE ATTENDANCE CENTER,Grade 12,N/A
0400,012,GREENLEE ATTENDANCE CENTER,Secondary Special Education,N/A
0400,012,GREENLEE ATTENDANCE CENTER,Secondary GED,N/A
0400,012,GREENLEE ATTENDANCE CENTER,Total Enrollment,*
0400,016,LONG CREEK ATTENDANCE CENTER,Pre-Kindergarten,36
0400,016,LONG CREEK ATTENDANCE CENTER,Special Education Pre-K,*
0400,016,LONG CREEK ATTENDANCE CENTER,Kindergarten,44
0400,016,LONG CREEK ATTENDANCE CENTER,Special Education Kindergarten,N/A
0400,016,LONG CREEK ATTENDANCE CENTER,Elementary Special Education,*
0400,016,LONG CREEK ATTENDANCE CENTER,Grade 1,43
0400,016,LONG CREEK ATTENDANCE CENTER,Grade 2,31
0400,016,LONG CREEK ATTENDANCE CENTER,Grade 3,44
0400,016,LONG CREEK ATTENDANCE CENTER,Grade 4,33
0400,016,LONG CREEK ATTENDANCE CENTER,Grade 5,30
0400,016,LONG CREEK ATTENDANCE CENTER,Grade 6,40
0400,016,LONG CREEK ATTENDANCE CENTER,Grade 7,N/A
0400,016,LONG CREEK ATTENDANCE CENTER,Grade 8,N/A
0400,016,LONG CREEK ATTENDANCE CENTER,Grade 9,N/A
0400,016,LONG CREEK ATTENDANCE CENTER,Grade 10,N/A
0400,016,LONG CREEK ATTENDANCE CENTER,Grade 11,N/A
0400,016,LONG CREEK ATTENDANCE CENTER,Grade 12,N/A
0400,016,LONG CREEK ATTENDANCE CENTER,Secondary Special Education,N/A
0400,016,LONG CREEK ATTENDANCE CENTER,Secondary GED,N/A
0400,016,LONG CREEK ATTENDANCE CENTER,Total Enrollment,301
0400,020,MCADAMS ATTENDANCE CENTER,Pre-Kindergarten,N/A
0400,020,MCADAMS ATTENDANCE CENTER,Special Education Pre-K,N/A
0400,020,MCADAMS ATTENDANCE CENTER,Kindergarten,N/A
0400,020,MCADAMS ATTENDANCE CENTER,Special Education Kindergarten,N/A
0400,020,MCADAMS ATTENDANCE CENTER,Elementary Special Education,N/A
0400,020,MCADAMS ATTENDANCE CENTER,Grade 1,N/A
0400,020,MCADAMS ATTENDANCE CENTER,Grade 2,N/A
0400,020,MCADAMS ATTENDANCE CENTER,Grade 3,N/A
0400,020,MCADAMS ATTENDANCE CENTER,Grade 4,N/A
0400,020,MCADAMS ATTENDANCE CENTER,Grade 5,N/A
0400,020,MCADAMS ATTENDANCE CENTER,Grade 6,N/A
0400,020,MCADAMS ATTENDANCE CENTER,Grade 7,41
0400,020,MCADAMS ATTENDANCE CENTER,Grade 8,36
0400,020,MCADAMS ATTENDANCE CENTER,Grade 9,34
0400,020,MCADAMS ATTENDANCE CENTER,Grade 10,29
0400,020,MCADAMS ATTENDANCE CENTER,Grade 11,27
0400,020,MCADAMS ATTENDANCE CENTER,Grade 12,16
0400,020,MCADAMS ATTENDANCE CENTER,Secondary Special Education,*
0400,020,MCADAMS ATTENDANCE CENTER,Secondary GED,*
0400,020,MCADAMS ATTENDANCE CENTER,Total Enrollment,183
0420,000,District Level Data,Pre-Kindergarten,N/A
0420,000,District Level Data,Special Education Pre-K,16
0420,000,District Level Data,Kindergarten,221
0420,000,District Level Data,Special Education Kindergarten,N/A
0420,000,District Level Data,Elementary Special Education,18
0420,000,District Level Data,Grade 1,195
0420,000,District Level Data,Grade 2,207
0420,000,District Level Data,Grade 3,191
0420,000,District Level Data,Grade 4,185
0420,000,District Level Data,Grade 5,171
0420,000,District Level Data,Grade 6,179
0420,000,District Level Data,Grade 7,183
0420,000,District Level Data,Grade 8,179
0420,000,District Level Data,Grade 9,160
0420,000,District Level Data,Grade 10,163
0420,000,District Level Data,Grade 11,117
0420,000,District Level Data,Grade 12,139
0420,000,District Level Data,Secondary Special Education,*
0420,000,District Level Data,Secondary GED,15
0420,000,District Level Data,Total Enrollment,2340
0420,004,KOSCIUSKO JUNIOR HIGH SCHOOL,Pre-Kindergarten,N/A
0420,004,KOSCIUSKO JUNIOR HIGH SCHOOL,Special Education Pre-K,N/A
0420,004,KOSCIUSKO JUNIOR HIGH SCHOOL,Kindergarten,N/A
0420,004,KOSCIUSKO JUNIOR HIGH SCHOOL,Special Education Kindergarten,N/A
0420,004,KOSCIUSKO JUNIOR HIGH SCHOOL,Elementary Special Education,N/A
0420,004,KOSCIUSKO JUNIOR HIGH SCHOOL,Grade 1,N/A
0420,004,KOSCIUSKO JUNIOR HIGH SCHOOL,Grade 2,N/A
0420,004,KOSCIUSKO JUNIOR HIGH SCHOOL,Grade 3,N/A
0420,004,KOSCIUSKO JUNIOR HIGH SCHOOL,Grade 4,N/A
0420,004,KOSCIUSKO JUNIOR HIGH SCHOOL,Grade 5,N/A
0420,004,KOSCIUSKO JUNIOR HIGH SCHOOL,Grade 6,179
0420,004,KOSCIUSKO JUNIOR HIGH SCHOOL,Grade 7,183
0420,004,KOSCIUSKO JUNIOR HIGH SCHOOL,Grade 8,179
0420,004,KOSCIUSKO JUNIOR HIGH SCHOOL,Grade 9,N/A
0420,004,KOSCIUSKO JUNIOR HIGH SCHOOL,Grade 10,N/A
0420,004,KOSCIUSKO JUNIOR HIGH SCHOOL,Grade 11,N/A
0420,004,KOSCIUSKO JUNIOR HIGH SCHOOL,Grade 12,N/A
0420,004,KOSCIUSKO JUNIOR HIGH SCHOOL,Secondary Special Education,N/A
0420,004,KOSCIUSKO JUNIOR HIGH SCHOOL,Secondary GED,N/A
0420,004,KOSCIUSKO JUNIOR HIGH SCHOOL,Total Enrollment,541
0420,008,KOSCIUSKO LOWER ELEM,Pre-Kindergarten,N/A
0420,008,KOSCIUSKO LOWER ELEM,Special Education Pre-K,16
0420,008,KOSCIUSKO LOWER ELEM,Kindergarten,221
0420,008,KOSCIUSKO LOWER ELEM,Special Education Kindergarten,N/A
0420,008,KOSCIUSKO LOWER ELEM,Elementary Special Education,*
0420,008,KOSCIUSKO LOWER ELEM,Grade 1,195
0420,008,KOSCIUSKO LOWER ELEM,Grade 2,N/A
0420,008,KOSCIUSKO LOWER ELEM,Grade 3,N/A
0420,008,KOSCIUSKO LOWER ELEM,Grade 4,N/A
0420,008,KOSCIUSKO LOWER ELEM,Grade 5,N/A
0420,008,KOSCIUSKO LOWER ELEM,Grade 6,N/A
0420,008,KOSCIUSKO LOWER ELEM,Grade 7,N/A
0420,008,KOSCIUSKO LOWER ELEM,Grade 8,N/A
0420,008,KOSCIUSKO LOWER ELEM,Grade 9,N/A
0420,008,KOSCIUSKO LOWER ELEM,Grade 10,N/A
0420,008,KOSCIUSKO LOWER ELEM,Grade 11,N/A
0420,008,KOSCIUSKO LOWER ELEM,Grade 12,N/A
0420,008,KOSCIUSKO LOWER ELEM,Secondary Special Education,N/A
0420,008,KOSCIUSKO LOWER ELEM,Secondary GED,N/A
0420,008,KOSCIUSKO LOWER ELEM,Total Enrollment,*
0420,012,KOSCIUSKO MIDDLE,Pre-Kindergarten,N/A
0420,012,KOSCIUSKO MIDDLE,Special Education Pre-K,N/A
0420,012,KOSCIUSKO MIDDLE,Kindergarten,N/A
0420,012,KOSCIUSKO MIDDLE,Special Education Kindergarten,N/A
0420,012,KOSCIUSKO MIDDLE,Elementary Special Education,*
0420,012,KOSCIUSKO MIDDLE,Grade 1,N/A
0420,012,KOSCIUSKO MIDDLE,Grade 2,207
0420,012,KOSCIUSKO MIDDLE,Grade 3,191
0420,012,KOSCIUSKO MIDDLE,Grade 4,N/A
0420,012,KOSCIUSKO MIDDLE,Grade 5,N/A
0420,012,KOSCIUSKO MIDDLE,Grade 6,N/A
0420,012,KOSCIUSKO MIDDLE,Grade 7,N/A
0420,012,KOSCIUSKO MIDDLE,Grade 8,N/A
0420,012,KOSCIUSKO MIDDLE,Grade 9,N/A
0420,012,KOSCIUSKO MIDDLE,Grade 10,N/A
0420,012,KOSCIUSKO MIDDLE,Grade 11,N/A
0420,012,KOSCIUSKO MIDDLE,Grade 12,N/A
0420,012,KOSCIUSKO MIDDLE,Secondary Special Education,N/A
0420,012,KOSCIUSKO MIDDLE,Secondary GED,N/A
0420,012,KOSCIUSKO MIDDLE,Total Enrollment,*
0420,016,KOSCIUSKO SENIOR HIGH SCHOOL,Pre-Kindergarten,N/A
0420,016,KOSCIUSKO SENIOR HIGH SCHOOL,Special Education Pre-K,N/A
0420,016,KOSCIUSKO SENIOR HIGH SCHOOL,Kindergarten,N/A
0420,016,KOSCIUSKO SENIOR HIGH SCHOOL,Special Education Kindergarten,N/A
0420,016,KOSCIUSKO SENIOR HIGH SCHOOL,Elementary Special Education,N/A
0420,016,KOSCIUSKO SENIOR HIGH SCHOOL,Grade 1,N/A
0420,016,KOSCIUSKO SENIOR HIGH SCHOOL,Grade 2,N/A
0420,016,KOSCIUSKO SENIOR HIGH SCHOOL,Grade 3,N/A
0420,016,KOSCIUSKO SENIOR HIGH SCHOOL,Grade 4,N/A
0420,016,KOSCIUSKO SENIOR HIGH SCHOOL,Grade 5,N/A
0420,016,KOSCIUSKO SENIOR HIGH SCHOOL,Grade 6,N/A
0420,016,KOSCIUSKO SENIOR HIGH SCHOOL,Grade 7,N/A
0420,016,KOSCIUSKO SENIOR HIGH SCHOOL,Grade 8,N/A
0420,016,KOSCIUSKO SENIOR HIGH SCHOOL,Grade 9,160
0420,016,KOSCIUSKO SENIOR HIGH SCHOOL,Grade 10,163
0420,016,KOSCIUSKO SENIOR HIGH SCHOOL,Grade 11,117
0420,016,KOSCIUSKO SENIOR HIGH SCHOOL,Grade 12,139
0420,016,KOSCIUSKO SENIOR HIGH SCHOOL,Secondary Special Education,*
0420,016,KOSCIUSKO SENIOR HIGH SCHOOL,Secondary GED,15
0420,016,KOSCIUSKO SENIOR HIGH SCHOOL,Total Enrollment,*
0420,020,KOSCIUSKO UPPER ELEM,Pre-Kindergarten,N/A
0420,020,KOSCIUSKO UPPER ELEM,Special Education Pre-K,N/A
0420,020,KOSCIUSKO UPPER ELEM,Kindergarten,N/A
0420,020,KOSCIUSKO UPPER ELEM,Special Education Kindergarten,N/A
0420,020,KOSCIUSKO UPPER ELEM,Elementary Special Education,*
0420,020,KOSCIUSKO UPPER ELEM,Grade 1,N/A
0420,020,KOSCIUSKO UPPER ELEM,Grade 2,N/A
0420,020,KOSCIUSKO UPPER ELEM,Grade 3,N/A
0420,020,KOSCIUSKO UPPER ELEM,Grade 4,185
0420,020,KOSCIUSKO UPPER ELEM,Grade 5,171
0420,020,KOSCIUSKO UPPER ELEM,Grade 6,N/A
0420,020,KOSCIUSKO UPPER ELEM,Grade 7,N/A
0420,020,KOSCIUSKO UPPER ELEM,Grade 8,N/A
0420,020,KOSCIUSKO UPPER ELEM,Grade 9,N/A
0420,020,KOSCIUSKO UPPER ELEM,Grade 10,N/A
0420,020,KOSCIUSKO UPPER ELEM,Grade 11,N/A
0420,020,KOSCIUSKO UPPER ELEM,Grade 12,N/A
0420,020,KOSCIUSKO UPPER ELEM,Secondary Special Education,N/A
0420,020,KOSCIUSKO UPPER ELEM,Secondary GED,N/A
0420,020,KOSCIUSKO UPPER ELEM,Total Enrollment,*
0500,000,District Level Data,Pre-Kindergarten,N/A
0500,000,District Level Data,Special Education Pre-K,N/A
0500,000,District Level Data,Kindergarten,121
0500,000,District Level Data,Special Education Kindergarten,N/A
0500,000,District Level Data,Elementary Special Education,11
0500,000,District Level Data,Grade 1,95
0500,000,District Level Data,Grade 2,85
0500,000,District Level Data,Grade 3,93
0500,000,District Level Data,Grade 4,86
0500,000,District Level Data,Grade 5,100
0500,000,District Level Data,Grade 6,92
0500,000,District Level Data,Grade 7,97
0500,000,District Level Data,Grade 8,102
0500,000,District Level Data,Grade 9,120
0500,000,District Level Data,Grade 10,86
0500,000,District Level Data,Grade 11,68
0500,000,District Level Data,Grade 12,75
0500,000,District Level Data,Secondary Special Education,*
0500,000,District Level Data,Secondary GED,N/A
0500,000,District Level Data,Total Enrollment,1234
0500,004,ASHLAND ELEMENTARY SCHOOL,Pre-Kindergarten,N/A
0500,004,ASHLAND ELEMENTARY SCHOOL,Special Education Pre-K,N/A
0500,004,ASHLAND ELEMENTARY SCHOOL,Kindergarten,78
0500,004,ASHLAND ELEMENTARY SCHOOL,Special Education Kindergarten,N/A
0500,004,ASHLAND ELEMENTARY SCHOOL,Elementary Special Education,*
0500,004,ASHLAND ELEMENTARY SCHOOL,Grade 1,47
0500,004,ASHLAND ELEMENTARY SCHOOL,Grade 2,42
0500,004,ASHLAND ELEMENTARY SCHOOL,Grade 3,57
0500,004,ASHLAND ELEMENTARY SCHOOL,Grade 4,43
0500,004,ASHLAND ELEMENTARY SCHOOL,Grade 5,64
0500,004,ASHLAND ELEMENTARY SCHOOL,Grade 6,N/A
0500,004,ASHLAND ELEMENTARY SCHOOL,Grade 7,N/A
0500,004,ASHLAND ELEMENTARY SCHOOL,Grade 8,N/A
0500,004,ASHLAND ELEMENTARY SCHOOL,Grade 9,N/A
0500,004,ASHLAND ELEMENTARY SCHOOL,Grade 10,N/A
0500,004,ASHLAND ELEMENTARY SCHOOL,Grade 11,N/A
0500,004,ASHLAND ELEMENTARY SCHOOL,Grade 12,N/A
0500,004,ASHLAND ELEMENTARY SCHOOL,Secondary Special Education,N/A
0500,004,ASHLAND ELEMENTARY SCHOOL,Secondary GED,N/A
0500,004,ASHLAND ELEMENTARY SCHOOL,Total Enrollment,*
0500,006,ASHLAND HIGH SCHOOL,Pre-Kindergarten,N/A
0500,006,ASHLAND HIGH SCHOOL,Special Education Pre-K,N/A
0500,006,ASHLAND HIGH SCHOOL,Kindergarten,N/A
0500,006,ASHLAND HIGH SCHOOL,Special Education Kindergarten,N/A
0500,006,ASHLAND HIGH SCHOOL,Elementary Special Education,N/A
0500,006,ASHLAND HIGH SCHOOL,Grade 1,N/A
0500,006,ASHLAND HIGH SCHOOL,Grade 2,N/A
0500,006,ASHLAND HIGH SCHOOL,Grade 3,N/A
0500,006,ASHLAND HIGH SCHOOL,Grade 4,N/A
0500,006,ASHLAND HIGH SCHOOL,Grade 5,N/A
0500,006,ASHLAND HIGH SCHOOL,Grade 6,N/A
0500,006,ASHLAND HIGH SCHOOL,Grade 7,N/A
0500,006,ASHLAND HIGH SCHOOL,Grade 8,N/A
0500,006,ASHLAND HIGH SCHOOL,Grade 9,70
0500,006,ASHLAND HIGH SCHOOL,Grade 10,42
0500,006,ASHLAND HIGH SCHOOL,Grade 11,33
0500,006,ASHLAND HIGH SCHOOL,Grade 12,28
0500,006,ASHLAND HIGH SCHOOL,Secondary Special Education,*
0500,006,ASHLAND HIGH SCHOOL,Secondary GED,N/A
0500,006,ASHLAND HIGH SCHOOL,Total Enrollment,*
0500,008,HICKORY FLAT ATTENDANCE CENTER,Pre-Kindergarten,N/A
0500,008,HICKORY FLAT ATTENDANCE CENTER,Special Education Pre-K,N/A
0500,008,HICKORY FLAT ATTENDANCE CENTER,Kindergarten,43
0500,008,HICKORY FLAT ATTENDANCE CENTER,Special Education Kindergarten,N/A
0500,008,HICKORY FLAT ATTENDANCE CENTER,Elementary Special Education,N/A
0500,008,HICKORY FLAT ATTENDANCE CENTER,Grade 1,48
0500,008,HICKORY FLAT ATTENDANCE CENTER,Grade 2,43
0500,008,HICKORY FLAT ATTENDANCE CENTER,Grade 3,36
0500,008,HICKORY FLAT ATTENDANCE CENTER,Grade 4,43
0500,008,HICKORY FLAT ATTENDANCE CENTER,Grade 5,36
0500,008,HICKORY FLAT ATTENDANCE CENTER,Grade 6,43
0500,008,HICKORY FLAT ATTENDANCE CENTER,Grade 7,49
0500,008,HICKORY FLAT ATTENDANCE CENTER,Grade 8,63
0500,008,HICKORY FLAT ATTENDANCE CENTER,Grade 9,50
0500,008,HICKORY FLAT ATTENDANCE CENTER,Grade 10,44
0500,008,HICKORY FLAT ATTENDANCE CENTER,Grade 11,35
0500,008,HICKORY FLAT ATTENDANCE CENTER,Grade 12,47
0500,008,HICKORY FLAT ATTENDANCE CENTER,Secondary Special Education,N/A
0500,008,HICKORY FLAT ATTENDANCE CENTER,Secondary GED,N/A
0500,008,HICKORY FLAT ATTENDANCE CENTER,Total Enrollment,580
0500,012,ASHLAND MIDDLE SCHOOL,Pre-Kindergarten,N/A
0500,012,ASHLAND MIDDLE SCHOOL,Special Education Pre-K,N/A
0500,012,ASHLAND MIDDLE SCHOOL,Kindergarten,N/A
0500,012,ASHLAND MIDDLE SCHOOL,Special Education Kindergarten,N/A
0500,012,ASHLAND MIDDLE SCHOOL,Elementary Special Education,*
